309.976957 228.986962 46.623073
146.598762 92.694286 41.475433
111.002846 96.457896 42.053277
68.617588 102.057162 38.951419
82.663832 74.985665 38.082687
125.982646 151.455705 45.153199
278.823375 204.117625 43.217979
292.450045 184.816202 40.040667
172.307370 28.593184 37.020554
242.270256 23.916184 44.437354
127.303224 127.203635 37.560936
128.874565 8.941236 42.346469
138.377047 130.903018 45.100146
178.997530 221.950777 43.714822
219.065111 17.277863 48.054188
182.323772 270.906793 45.854311
266.531364 251.242054 49.616547
335.733085 248.174422 36.749872
225.143491 238.646106 48.123880
151.024156 263.049660 47.321370
29.708250 106.834650 40.378878
348.178732 228.556140 44.656508
12.737349 248.779777 39.332284
45.664769 216.288784 48.693249
208.987987 274.826672 38.597746
254.917488 12.332652 40.611851
90.615415 126.047349 46.005530
78.114995 5.216603 37.705188
180.681896 303.447985 46.852753
320.928614 221.812465 40.021532
36.719234 299.976982 38.751513
130.398913 232.802900 38.650478
232.275248 65.171417 44.918537
308.070066 208.601526 48.944743
72.224411 275.260440 36.248311
9.293263 75.850785 48.167990
76.972612 89.100920 37.242477
124.640038 203.667052 48.821763
277.147434 292.823465 47.224325
322.655317 89.950257 38.284497
323.198657 133.171022 38.883204
353.691474 208.686649 49.332873
234.060717 180.265717 38.204208
282.842595 185.336522 38.613374
149.452192 70.361095 41.765983
315.304075 277.936433 44.229714
65.305228 179.284937 46.095619
345.344122 31.265936 43.747878
250.437044 299.848765 39.550828
157.183387 91.654677 43.479852
13.265193 107.908422 44.824125
317.105748 274.279198 36.000000
340.867734 258.160071 41.578580
66.770737 87.679059 42.830390
40.158862 269.057994 46.106314
227.106765 127.450591 47.491945
356.497547 275.224214 43.874880
37.351771 247.242583 37.468268
47.373289 272.352591 44.601928
357.235482 224.216759 38.916622
319.770429 185.730629 43.554609
160.699052 116.937110 42.479892
341.073424 90.107164 44.227442
48.075702 25.989964 45.556480
195.005553 198.000190 36.364137
235.649022 27.961446 39.968294
292.320688 213.012283 46.854865
292.328934 127.969493 44.785185
222.462361 253.680873 37.993984
26.136471 24.364728 42.204100
79.176944 171.954995 47.883091
347.233888 122.709516 41.727728
73.409017 34.092741 44.712813
353.792769 308.422685 42.081667
155.509573 62.979466 42.872488
90.388147 251.487504 38.025331
192.301070 45.117351 43.870694
219.670261 298.003374 41.997211
24.049261 137.828166 48.480038
115.235295 268.311048 39.921461
305.707963 189.665020 40.738796
25.606907 236.910667 38.471648
301.684863 197.230024 39.475274
214.878101 180.575248 47.115343
223.475254 309.462000 43.174785
325.143061 216.192709 38.956590
143.680682 262.856100 47.717807
321.678761 204.818166 41.924863
279.615060 197.496351 47.489541
240.167585 195.330890 43.149624
152.179776 140.798672 37.575797
201.858887 160.341878 44.344765
300.491418 209.768305 47.728826
149.814578 6.798419 38.290513
83.721338 60.129922 36.788616
165.278331 307.957313 48.890657
326.168359 229.993377 39.016232
294.345305 89.036785 44.466757
267.772998 11.406529 47.714006
87.503117 125.484250 38.979422
225.503162 135.293519 38.171777
285.021330 265.771201 38.349264
126.823416 207.981068 39.569976
5.315784 263.475208 46.189001
89.875903 280.993686 46.972547
150.211049 179.216768 38.662371
168.001859 187.082693 42.489308
60.767370 281.212918 47.175829
179.779044 73.519610 39.507416
9.754381 110.407320 40.588245
40.811108 9.026660 42.570326
150.349717 141.597941 44.749258
182.626986 130.905135 46.758550
24.055651 190.561082 47.874711
337.920945 12.635019 36.750869
58.268303 63.332175 36.530970
347.802460 242.418192 45.424767
117.970458 145.584703 49.441838
143.712535 101.203629 45.426799
303.551373 102.592229 38.017928
290.617087 234.836946 49.443797
219.117299 137.536527 41.370859
295.906519 76.620828 43.062190
326.915332 51.871187 39.588829
197.296743 121.130751 36.599564
20.041196 80.323770 48.435740
163.267242 294.356841 40.953090
319.657887 94.549110 36.215266
100.189509 117.453781 49.825929
3.851186 288.451719 38.386871
92.151068 42.852090 36.016711
299.897322 167.877380 36.424447
220.648265 157.564798 43.328131
160.939507 4.582815 49.457149
132.007418 119.790647 41.573408
325.206169 58.647552 47.554316
284.061909 46.033861 42.463995
15.895234 162.885539 42.219096
16.652796 225.278607 43.341292
24.917047 59.647683 44.803697
24.055324 153.657406 38.929551
218.012500 301.103725 49.640665
170.914019 103.638875 44.004541
101.902287 239.721474 42.555168
77.051879 48.605418 37.810365
217.820100 236.497252 37.639635
216.350342 83.824400 40.705356
151.846788 99.390609 44.182111
216.928065 196.387054 43.301951
220.895578 142.328913 37.360265
211.332869 82.665339 46.086862
141.908913 225.135577 41.690872
153.588680 49.307512 48.066749
354.245502 7.564913 41.540702
205.066466 293.322129 40.824414
107.302354 66.370564 42.402417
84.774319 84.257067 37.901130
36.241157 295.349912 37.459276
50.377393 44.387335 37.776121
354.321360 153.002485 41.080895
357.079215 308.746441 41.072790
245.550327 304.578107 38.051719
18.410753 158.781066 47.728926
147.656297 53.668495 39.739635
118.647795 47.609366 39.143068
244.183235 256.135866 42.485678
112.337680 284.463771 42.021993
235.229849 38.633661 42.634322
145.422707 161.660497 38.950103
162.823003 123.750614 43.341053
200.197790 308.004469 38.918882
150.956922 24.702176 46.802315
12.757860 38.807064 39.806144
61.925551 246.644530 44.152723
115.428754 11.252379 44.283313
249.565536 300.525850 45.373153
307.003057 198.299308 36.210925
128.033786 61.017857 43.331449
254.570807 297.064825 48.672686
169.109812 14.826451 49.949250
185.374216 237.670936 44.796215
301.911885 203.139955 42.248299
187.291178 34.821759 42.796158
82.074778 126.300853 36.442936
319.093426 257.631155 40.344512
288.922996 285.941454 42.777388
1.899791 9.715941 40.079571
265.167309 34.801187 37.306744
106.460670 248.360194 40.827757
138.868796 224.123179 36.333195
259.440272 299.856350 49.221827
191.743132 58.449958 49.484226
184.989111 189.942851 41.214137
173.774021 235.572266 39.492773
137.453862 152.766933 42.510460
80.874733 28.333718 47.691156
316.770585 132.971503 44.105608
249.780333 247.295791 36.610412
202.109821 33.315082 47.433737
211.736092 19.985990 41.070414
256.873098 220.794559 49.007942
154.650641 65.157418 37.996002
312.116111 151.422237 47.726589
327.717996 291.684405 47.045162
293.068604 79.450956 39.070386
236.609861 57.226884 45.953799
237.465272 108.399890 47.256318
61.129551 64.248420 42.230883
203.190763 99.065783 45.013962
325.493442 57.688298 43.515409
267.240233 99.697353 48.616238
121.032299 18.038021 48.967538
311.840289 47.006635 45.060148
323.223764 65.155144 46.760138
93.977339 285.632698 43.920014
287.448326 145.057555 46.713060
234.161571 232.833272 43.805345
56.048784 3.436793 49.318070
286.392827 275.446212 36.002915
313.665450 50.632364 49.606446
241.030764 68.262540 41.527840
77.415769 218.657526 43.117427
270.666769 182.020979 46.840476
141.287794 205.747070 48.433230
8.969647 30.115099 37.849148
92.767668 189.855220 47.668430
260.809153 256.042067 38.770353
168.247826 196.409784 44.489279
97.579460 81.616681 47.139200
237.159704 67.111394 37.980580
131.113354 139.646164 42.581477
119.781838 4.349705 49.328188
299.892844 186.223905 42.161494
14.046674 122.807825 47.624003
219.645158 15.303746 38.049988
84.182178 10.889030 44.405591
80.322337 5.688768 46.737201
299.109925 8.114944 38.433696
296.787369 245.595074 46.040799
261.432985 270.634273 47.040688
168.854531 164.013233 41.443069
308.574109 156.877894 37.349681
0.312236 255.451120 43.041206
238.597494 83.056870 40.658114
165.970202 76.739106 38.724644
268.733753 110.716381 46.362448
229.311056 308.476757 38.362431
170.056049 214.075156 40.173631
347.760758 69.641028 36.100676
236.505439 77.388979 47.071602
164.796996 60.887458 43.837016
61.843477 225.828134 49.352991
176.264470 16.620699 38.007270
25.406471 304.610693 48.480864
261.026290 213.045829 47.393669
136.769204 22.676635 49.035683
264.332146 219.048807 44.239843
97.496786 111.333841 48.938536
208.835104 208.216239 40.266675
94.482858 253.738683 42.418633
65.064397 49.425337 49.547189
227.930906 208.140671 37.140725
6.414432 184.659853 37.506072
94.297535 135.752858 38.097869
180.884339 11.305278 49.567889
237.100394 225.914440 37.980193
307.013708 105.666851 42.275597
70.409404 301.024225 44.820271
137.843969 41.992145 40.723194
230.036593 137.587055 45.081038
175.830003 150.030201 39.585602
70.289610 304.319029 37.695251
353.719759 269.903005 48.600476
1.327567 250.222346 43.354184
167.508417 104.326239 46.913184
191.517652 255.006659 48.703809
137.677138 215.349667 45.565662
35.971706 34.953964 46.379476
347.312314 170.703598 40.886883
207.203241 177.481913 36.633741
31.809828 179.168175 49.219597
192.135254 256.219993 44.481974
200.019475 4.055209 42.170513
182.191979 76.030672 39.651918
27.135413 193.082653 49.031068
59.765071 288.489469 44.958740
146.941123 276.501170 44.470877
39.308157 159.537918 45.506770
156.720278 146.015088 48.103435
98.765924 66.321027 47.108966
55.785150 199.303510 41.962275
121.630811 199.721084 45.195605
231.149870 68.676688 40.311356
143.781858 149.173781 49.142472
277.580215 301.973275 38.234529
199.026355 63.004525 41.686982
205.739764 307.574491 42.596293
213.938280 168.423107 44.759300
163.056918 308.606549 36.874547
160.922304 101.703373 39.042998
283.240722 183.044799 47.896799
335.079061 101.586046 36.970135
73.462366 164.464904 46.479292
92.744588 299.718228 42.588812
185.918008 265.113674 45.433836
9.059659 303.213508 49.193068
153.633371 45.107849 40.175145
292.389157 48.029432 44.263957
82.163090 137.217234 37.615220
297.161042 43.724935 45.492555
70.350179 162.046349 43.198569
152.981637 63.659888 49.860763
194.640221 235.140001 44.434984
182.388651 121.346757 38.647667
30.322320 119.303237 48.916620
230.153507 277.130240 40.531704
314.229863 157.665537 48.785709
83.746349 270.337699 42.983240
96.735008 201.798030 42.133267
159.828994 206.583062 41.147620
168.506879 54.986087 36.180439
15.079318 2.611323 43.485065
200.881001 194.311324 42.287218
211.654332 36.714006 36.342811
78.845848 128.361849 41.647116
336.057269 303.776252 42.309795
63.590285 48.186545 45.307200
92.955889 133.242560 40.166022
211.103186 2.718036 46.251545
275.842073 190.767528 40.768045
14.695694 186.437079 41.379729
236.190825 123.792095 39.013996
174.062547 239.825419 49.547420
112.709068 257.479651 49.712782
202.252983 67.374824 47.419210
4.543233 203.448600 47.109871
97.613773 278.952392 44.466119
69.671887 9.580328 41.910093
70.165109 148.264944 42.033246
142.920678 215.659462 45.189517
224.607685 45.309888 46.682675
340.000158 137.776023 36.637988
235.157118 240.698497 46.867444
65.629392 261.011302 37.112473
306.074467 257.214893 47.547334
217.359337 197.129520 46.591522
75.914261 45.616015 36.959456
230.850616 59.136387 42.554293
42.812212 95.337205 39.636991
9.251233 194.576348 38.415139
82.368097 10.723446 47.452196
250.157791 121.405516 41.298387
269.710626 195.009134 43.387845
278.730211 126.531111 40.532185
101.152709 40.455336 38.724145
347.983018 285.067183 37.026326
72.289449 298.416118 49.049773
123.997733 139.784199 40.083835
189.676698 21.426269 44.912656
104.268930 7.372443 49.965426
103.346721 204.213982 43.647412
273.997511 263.046605 38.622067
0.219006 157.028690 40.677361
47.358424 118.283466 43.353574
63.165602 161.345027 44.150344
231.090064 229.278696 43.144128
141.472642 67.031643 38.422696
62.753729 167.076525 43.254942
87.842820 151.517003 49.430915
177.320286 198.115886 47.808814
152.044549 202.263983 45.514983
83.681616 66.073540 44.241062
349.607485 191.342280 43.909377
303.581918 101.115027 48.496819
1.638402 79.133033 46.693640
181.651371 153.936589 41.328234
209.480478 229.400431 38.545688
207.292272 69.632329 45.881179
24.494432 217.673936 36.338249
173.533196 31.679021 42.108840
312.706502 277.186461 40.495355
189.134050 285.935187 43.294995
254.404850 63.352916 46.017473
35.151593 209.795001 43.682333
335.556903 97.629479 41.374327
325.278934 22.162903 47.503102
0.332231 299.042528 49.625465
258.428465 250.549418 40.494852
41.356042 197.759598 38.959616
56.568783 15.761091 46.899525
185.035181 35.841488 46.038409
51.099310 15.359974 41.296553
202.301306 136.901097 44.737465
197.355183 165.672842 47.741933
214.387355 11.906815 49.502396
248.355934 126.030150 41.348535
231.404613 214.610920 40.712321
326.679970 147.052773 47.606136
308.057042 87.885891 37.609166
171.463000 144.287774 48.340026
29.447362 225.368704 43.041823
290.322929 159.361271 47.718622
10.721756 158.020554 43.583072
252.194789 277.226790 44.428224
157.683933 119.873314 37.611679
230.981762 190.448304 46.540248
303.379970 243.763668 40.455948
59.535031 295.323815 38.753693
312.004218 27.424508 46.450900
199.394126 184.351932 38.728868
98.620164 257.058417 38.812849
225.238533 304.682791 45.910404
2.931279 247.724706 41.389575
21.367494 230.742842 41.946893
339.304397 132.199499 46.632611
38.540119 220.684498 44.222285
189.330820 219.884416 45.381373
82.621491 131.216743 37.162650
234.720102 85.684890 42.599349
324.878202 102.352392 49.741679
129.788356 297.522554 36.585066
164.596002 149.678478 36.312071
107.845431 255.969398 36.965859
192.297649 287.061423 42.414283
1.712218 170.388366 49.842368
193.545899 0.103769 46.258304
99.625219 220.386421 49.854412
198.358255 36.402002 37.783352
285.174734 149.291649 42.280222
310.177671 144.682018 45.373011
202.753431 208.561017 38.582194
268.725453 33.103261 36.321250
314.151456 201.459509 48.876364
328.641184 88.169154 47.564233
312.619084 226.038121 41.324416
74.770766 153.454322 46.363164
238.213585 11.292991 42.267052
225.126784 209.930399 41.326503
259.688031 32.930254 37.914785
138.344405 306.129971 44.429215
272.349090 115.516058 42.777920
28.505482 251.183477 46.663788
280.833407 185.031453 42.118737
349.361563 81.178764 37.381890
104.787651 223.998430 38.855569
244.119481 168.568741 47.165287
302.935750 296.618362 42.899854
253.317174 39.715575 49.254768
263.325318 269.550700 43.297168
155.669254 218.075489 40.714730
227.316209 148.892721 47.980901
152.841905 147.897418 49.026043
297.224961 153.586959 38.676442
72.055077 285.812970 39.674182
14.971245 146.443615 47.308894
88.005033 103.511151 42.856238
49.997871 214.517619 47.774958
316.354709 202.590777 46.201077
301.768948 179.600589 39.253322
283.618651 173.593157 46.898196
79.214594 191.419352 48.678740
232.361356 152.626269 46.738081
293.796478 293.031595 49.167341
222.292050 234.829959 37.329135
269.407622 251.686495 46.024015
324.233897 94.461518 40.573708
221.264713 180.969711 46.619803
165.525150 173.929282 42.313439
59.251780 84.023242 39.204719
78.690247 15.552393 40.124388
249.406509 279.687535 38.150963
258.071933 79.263105 45.152347
250.051309 118.161270 45.479528
70.903878 51.564759 47.757853
178.615702 278.515044 47.427193
314.299466 255.480602 36.730206
211.998479 298.862736 40.567542
84.456347 287.374535 38.260537
314.741857 81.505448 36.685632
293.720047 42.359105 46.601331
157.011660 196.180017 43.714929
18.474164 6.257062 46.586924
158.127345 136.049509 37.994081
244.401835 72.817658 41.969214
29.044774 80.923341 49.679459
327.194986 188.527275 46.235280
42.030140 149.284364 46.973279
331.374078 297.088490 46.717833
123.851004 0.000000 48.236884
337.503518 308.447903 39.127644
93.440147 273.345520 41.165357
62.909403 8.931962 46.370439
71.202041 107.268281 47.336847
237.125841 234.354464 39.642382
330.258969 43.346285 46.620713
310.501142 39.539817 44.341547
26.428679 182.408210 42.113030
98.103222 171.711938 37.207463
347.110928 220.613206 45.428906
273.087635 103.161329 36.329709
204.531125 243.055618 41.802362
330.961083 41.024461 39.816389
138.784086 28.405669 37.874972
332.789593 274.703782 46.958586
312.873867 21.979268 45.857643
38.656762 236.297528 46.571966
337.052732 157.186274 39.649714
108.838013 132.402450 39.723125
45.023801 142.365220 40.373584
241.546734 264.875891 46.737452
115.011685 148.516042 46.918045
129.403375 2.383948 48.412109
71.071196 12.352309 38.091933
167.638887 135.347309 49.929834
353.965357 294.138029 40.311053
177.919311 66.100940 40.298110
158.538997 131.815683 45.945362
206.250851 132.835563 46.001572
85.147318 177.438094 40.023569
178.151006 190.906085 36.030887
199.960175 171.781419 42.133094
228.187336 192.996588 47.095119
159.293623 217.046672 45.894648
237.341767 118.184900 47.315512
203.518826 182.991263 43.114925
45.894115 135.954681 42.429493
290.710290 102.324571 46.018155
63.108184 241.069247 38.005969
90.978924 72.151718 43.053467
308.764771 69.041512 42.721215
268.419539 3.797992 39.014467
349.046191 283.668979 43.854113
224.282247 276.430638 41.313412
150.043059 200.194651 40.556395
35.435540 17.165840 49.172647
73.364513 196.887209 38.405498
189.056012 72.445227 43.021030
32.508773 104.389785 38.325983
232.388086 123.718054 38.031991
347.724425 7.455560 45.084637
65.023656 188.764375 44.637716
43.686430 304.997062 48.208172
138.801763 233.295359 44.984295
197.387289 219.082805 43.978294
333.764387 247.088157 43.363896
309.531435 79.557487 47.294886
87.488192 73.701325 36.151323
36.728148 198.305738 47.397969
325.752115 121.129704 41.219444
25.917473 202.737476 47.849414
136.868186 13.407068 40.693649
338.397325 141.848626 36.989319
35.835762 194.238154 48.292539
202.490407 240.193705 49.687513
153.006381 112.514271 49.076309
97.293682 55.430436 38.517768
324.636222 309.424926 36.184398
161.419864 1.633035 41.671550
186.444477 170.695547 38.233691
342.191960 124.607956 39.318569
14.646357 218.921341 45.474944
273.132656 2.777146 41.717910
212.538306 283.738880 38.010449
46.899221 205.887055 36.541922
80.476015 181.087968 38.047496
174.159726 173.509686 39.491661
348.368685 131.615787 43.576577
189.645988 284.842672 46.518804
170.385981 200.256044 44.041697
339.589781 91.594172 40.815181
191.685355 111.530191 40.361061
309.598903 91.426471 44.760539
140.084295 163.117864 40.218962
150.932426 115.074212 46.735800
277.083933 259.475962 46.286146
132.070705 89.653954 44.436021
71.741034 157.129113 48.335918
93.430635 301.550859 39.572273
6.296907 306.720938 43.783876
99.588606 200.484443 38.882012
189.613670 85.008279 39.556838
270.959602 183.971127 41.021322
175.104226 14.014878 48.013431
183.584228 242.915675 44.603415
344.747085 232.754819 46.642214
143.898566 183.801546 43.368858
342.727854 54.441346 47.470280
57.885199 86.865437 47.784971
213.353801 190.096309 42.563065
343.678329 20.076654 40.716439
211.936365 198.137068 43.774278
183.429070 301.585631 37.374453
349.358915 295.360833 43.490213
29.655803 152.793695 41.692945
259.117191 244.684905 42.891871
93.191182 164.719525 41.533896
189.214797 263.921164 39.534099
254.658709 11.631009 36.168174
159.906772 296.761898 45.850142
239.788688 69.856780 37.685714
235.814158 276.859280 46.759938
225.101812 143.456395 37.078787
220.980338 82.506112 48.031787
188.022936 165.855968 43.463833
35.772033 152.093436 40.639477
126.671939 182.586628 43.901708
90.843112 278.226907 43.329210
252.545880 132.348601 40.315324
251.269848 167.203395 45.157327
215.721989 18.634676 45.655387
248.441996 287.255418 48.074590
9.894126 120.818714 45.594296
126.267708 83.834660 38.075174
254.579218 61.434948 49.223051
53.288030 36.807875 40.980683
249.531734 171.176317 48.734659
223.167099 241.896652 43.885507
173.543925 156.609139 38.256766
302.583720 255.493115 38.225454
106.912433 153.593551 41.229628
90.845552 179.926451 38.152459
74.318488 177.760450 40.783651
153.815372 205.042738 36.349360
304.592322 172.431943 44.439917
223.116149 76.048050 40.249990
282.610610 264.205676 44.259600
83.361663 143.949853 43.440943
93.096977 97.632784 39.319379
282.748323 63.905719 49.299283
221.117477 69.371472 36.916732
244.273023 239.321201 42.083510
341.475104 6.239941 38.920879
323.293727 274.675596 37.256870
49.662580 244.481968 40.081560
203.221722 244.623037 36.278443
230.651273 5.201082 37.101898
211.684378 153.603738 45.889772
302.065264 58.639357 38.032728
357.289553 221.160299 47.902375
18.562137 190.170440 36.351464
302.214007 43.392602 39.463687
254.837095 202.849256 46.525680
226.202485 200.628160 42.221647
122.881465 27.779691 41.058813
301.859632 233.927219 41.929938
113.938429 302.627831 41.430828
47.876223 156.910728 41.806246
180.232464 114.469070 41.710501
8.560302 9.212487 44.265097
9.056951 260.780586 39.277686
23.112691 225.946770 43.832277
135.396111 198.841771 37.013555
242.673287 196.468661 40.301713
258.734270 147.371215 36.674140
38.959252 201.447087 39.376030
189.122057 113.107032 43.435801
120.663137 258.751117 43.537179
196.057819 248.539592 49.273425
86.432463 289.106029 48.046931
348.142560 185.094973 36.747086
121.870135 182.220401 36.870255
94.214564 160.515787 38.254074
49.884108 173.601190 40.288784
238.900799 96.040978 49.178974
101.594265 121.721487 36.735036
105.227604 156.273387 40.285731
53.703164 202.162381 41.236272
163.710937 244.678660 38.041681
277.080643 100.996893 42.075725
34.473911 20.295822 47.088986
64.647577 159.505953 48.667041
230.811518 240.723218 46.062146
175.472507 109.896113 45.710653
